RecordID,CountyID,LandDescriptionID,BriefLegal,Subdivision,Lot,Block,AbstractName,AcreageByTract,QuarterCalls,Remarks
fd5105a3-7be1-4165-ac27-ac67f1081cb1,221,0cb69dbf-5ba4-4f40-b9ae-d65db5e216bc,COUNTRYSIDE SOUTH ADDITION SECTION 2 G 7,COUNTRYSIDE SOUTH ADDITION SECTION 2,7,G,NULL,NULL,NULL,NULL
730698ff-877c-498b-9971-bb1180931ceb,221,0cbfc072-a809-4910-bb9b-244457645305,COLLEGE HEIGHTS 56 11,COLLEGE HEIGHTS,11,56,NULL,NULL,NULL,NULL
eba03fc2-9717-44ee-9f80-cc5aa278cc08,221,0cc0e406-c684-4340-8748-c74a62b4e491,ELMWOOD WEST ADDITION SECTION 11 R 29,ELMWOOD WEST ADDITION SECTION 11,29,R,NULL,NULL,NULL,NULL
38caadbf-3da9-4e58-9a71-e9b2e9f2e4cc,221,0bfb3e8e-f850-4566-b274-850137180922,BUFFALO GAP ORIGINAL TOWN OF 2 8,BUFFALO GAP ORIGINAL TOWN OF,8,2,NULL,NULL,NULL,NULL
fc4b3895-11f7-43a1-91c7-af8de6244aaf,221,0c04e5c8-55db-458d-9d30-4357ce1a0573,LEON STEVENSON SUBDIVISION 2,LEON STEVENSON SUBDIVISION,2,NULL,NULL,NULL,NULL,NULL
ebfc8f18-25fb-421a-88e3-08d0fd5f3e7b,221,0c09b9bb-9dac-4ab1-af35-b7a040b796b7,CARRIAGE HILLS ADDITION SECTION 3 R 13 A-776 KELLEY C A 14 NW 49.3160 acres,CARRIAGE HILLS ADDITION SECTION 3,13,R,776,49.3160,NW,NULL
347afb42-295a-4bc6-af5b-ec1f7e57a93f,221,0c17e332-5577-4586-86ac-4407e94961a9,425.60,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4d6a3761-72e1-48e7-897d-f590df9a614e,221,0c182f1a-cb25-4e7c-bb29-cc848f89df36,40.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fd144b8a-0012-412c-8366-79235590f41f,221,0c18bd1a-1cf2-4df5-9dc1-4d9fca10d301,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2db60337-1e96-4815-9f6e-04831c117d6c,221,0c1920ff-0d2d-41dd-a371-6cb2cb3b16fd,VOL 878 PAGE 237,NULL,NULL,NULL,NULL,NULL,NULL,NULL
652034ff-b49c-48b8-9c6b-388c29968e47,221,0c1d972c-f4f4-4a3c-9cf7-ec5a44bea4f3,427.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d65910c8-e083-4447-9c55-e41b55adf918,221,0c2515fd-f48d-4f08-9054-3b16710f6bf2,HUNTERS LANDING SECTION 1 A 3 49.6800 acres,HUNTERS LANDING SECTION 1,3,A,NULL,49.6800,NULL,NULL
6c371dc8-1e1c-40e7-a9d1-f7b57015798e,221,0c2db4a0-f5f1-465a-b6d6-500468070134,A-1642 CARNES D B 41 SW 15.6300 acres,NULL,NULL,NULL,1642,15.6300,SW,NULL
f4db501b-a703-49ba-85ed-d2b9ef8f21c7,221,0c2f719f-bbab-43e5-b2f4-36062e6ea09c,HUNTERS CREEK ADDITION SECTION 3 K 17,HUNTERS CREEK ADDITION SECTION 3,17,K,NULL,NULL,NULL,NULL
c7dbf5bc-197c-4696-85ee-86074ad8decc,221,0c340962-4c57-49ed-9631-29e69380df5f,NABORS J A 10 234.0000 acres,NULL,NULL,NULL,NULL,234.0000,NULL,NULL
119ddd0c-fcd8-4b58-8e8d-9fd82371eb3b,221,0c3956bd-00ef-442d-8d83-98687d63e7d8,COUNTRYSIDE SOUTH ADDITION SECTION 2 G 18 0.0250 acres,COUNTRYSIDE SOUTH ADDITION SECTION 2,18,G,NULL,0.0250,NULL,NULL
4e887124-ed1a-44b9-ba80-14337f539521,221,0c3da13e-5e14-4a9e-9caf-7a4d35f19bbb,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29fb8c16-068e-4ff8-a87a-23b0e94e5c3e,221,0c3e8f2b-7101-426f-8e1c-23095fcc8e55,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32c2a751-0bd4-4fd3-b500-b19c026bb307,221,0c41e090-ad8f-41d6-b258-f629cf12b5aa,BELLA VISTA ADDITION SECTION 4 A 11,BELLA VISTA ADDITION SECTION 4,11,A,NULL,NULL,NULL,NULL
b9a340ac-f208-4735-8d29-228c64ba619b,221,0c53cbac-0d51-4413-96ba-c45957c5aa92,2955.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40352c01-8fcc-44cc-887f-037f25ccdee9,221,0c54c2ae-a62d-4b3d-b874-ab59c70080c3,37.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9f2c5799-2ddd-46c3-a196-68915142ca19,221,0c585d76-e999-4c46-a011-1aa45dae39ac,TUSCOLA ORIGINAL TOWN OF A 5 6.8190 acres,TUSCOLA ORIGINAL TOWN OF,5,A,NULL,6.8190,NULL,NULL
170b5764-b4be-4a6c-8a8b-bfe81e2394f2,221,0c5bf7e7-aab9-4e48-92d6-17d2bde3cc2c,VOL 1178 PAGE 258,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24018749-90bb-468c-982d-8e3330aca3f3,221,0c6f2351-3245-4584-afac-ff2551f8b550,BAL 48 4.3681 acres,NULL,NULL,NULL,NULL,4.3681,NULL,NULL
faa87115-1fe5-49e7-8384-5c730833b091,221,0c70fc00-6c0f-4843-9d41-23f87517894b,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
879189ab-7a98-41d0-bb9f-5827518b3a1d,221,0c737752-7cf6-4458-9acc-e2cd36b29fa8,BAL 16 SW 5.9860 acres,NULL,NULL,NULL,NULL,5.9860,SW,NULL
2f111aab-728f-4aee-8c6c-74ac745d060c,221,0c756f49-992c-45c8-9c8b-04e677e3f9da,MESQ FRST 2             00012 000B,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c7ec5945-5e43-4267-98d9-7a741c51d4ec,221,0c76fea3-33d9-4516-a50d-f38afd4bfd14,TYE ORIGINAL TOWN OF 3 10 2.05 acres,TYE ORIGINAL TOWN OF,10,3,NULL,2.05,NULL,NULL
bea33d16-d9b9-4829-ae66-93aebbeec0ed,221,0c82dd7d-dea8-445f-95b4-7bd7ca117155,54.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9d58811d-4e73-4061-9f83-9775a69c48de,221,0c8ef514-53ef-4821-83d6-37e304d2f624,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18530d19-e7f0-40ce-bb60-f7d209d51b66,221,0c97180b-d33f-42ec-b2ba-d01dfc639697,WESTWOOD ADDITION CONTINUATION 1 B 21,WESTWOOD ADDITION CONTINUATION 1,21,B,NULL,NULL,NULL,NULL
9326018c-e222-41a6-89ad-02abef333f94,221,0c9b6187-6161-4aed-a78c-beffcd0bd506,236.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cf5a27ca-4fc7-4cd0-a192-e99e381a80b8,221,0ca17b4f-8392-4e72-959c-637d072355be,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2d768710-2d2d-463b-8930-61e2910d2cc8,221,0ca39d14-31fb-49c7-91bf-dee4350f8210,42.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6d32791e-9447-42d6-8d5c-885df4fbeb99,221,0caa862f-64a8-42eb-ab48-f4c14a5f5dfe,TRENT ORIGINAL TOWN OF 30 13,TRENT ORIGINAL TOWN OF,13,30,NULL,NULL,NULL,NULL
c8f447f5-f397-4b33-8832-22c9e3eaef89,221,0cb044e3-ec05-415b-bd9a-0bb927af2085,HOUSTON AND TEXAS CENTRAL RAILWAY COMPANY 67 W2NWNW 4.983 acres,NULL,NULL,NULL,NULL,4.983,W2NWNW,NULL
192b0406-869a-4244-963e-4a38d507a7ab,221,0cbdb187-7a30-4416-892b-1ec9b5a27ff1,44.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54afea39-94ca-4a06-befb-7bae8a32eb16,221,0cc355bf-9d21-4c76-b380-cbfc965b2978,SOUTHERN PACIFIC RAILROAD COMPANY 2 6 NW,NULL,NULL,NULL,NULL,NULL,NW,NULL
af8296d0-61c7-4fb6-a03e-2f0e4d3e6663,221,0ccb716d-b984-4bbb-bdda-2a3ddeafb89a,VOL 804 PAGE 27,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b88f4489-5afd-49b9-9dff-0349b7a94aa2,221,0ccc69a0-d5d9-45d7-ab98-7b346ead2427,RIDGE AT TUSCOLA D 9 32.2130 acres,RIDGE AT TUSCOLA,9,D,NULL,32.2130,NULL,NULL
80d8b421-49fe-4954-9f4f-8ad2980bbcf8,221,0cceba73-cf16-4b60-90b8-a479a9101205,MOCKINGBIRD SELF STORAGE ADDITION A,MOCKINGBIRD SELF STORAGE ADDITION,NULL,A,NULL,NULL,NULL,NULL
8c62ccdd-cca9-431b-8e35-d89fc237e28e,221,0ccf3f3e-2ac6-4522-89eb-c1dd720709c2,HALLTOWN ORIGINAL TOWN OF 13 11,HALLTOWN ORIGINAL TOWN OF,11,13,NULL,NULL,NULL,NULL
6e873fe7-0be0-4f4a-8302-5bac7b8bfceb,221,0cd17937-7b54-49c1-afcd-58fa91b73391,HOUSTON AND TEXAS CENTRAL RAILWAY COMPANY 300 64 3.2220 acres,NULL,NULL,NULL,NULL,3.2220,NULL,NULL
17a7f346-18b2-418d-9105-9feb35981b95,221,0cd4465e-1a9c-463f-8c82-ecb31584a7b8,SUR  26    RODRIQUEZ E,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a8ee7ced-627e-4089-86a0-0c5f96126ad9,221,0cd6dc24-63d9-4bd8-945d-f6dba9f0fb52,REDROCK SOUTH SUBDIVISION B 7,REDROCK SOUTH SUBDIVISION,7,B,NULL,NULL,NULL,NULL
829c92b3-eba3-48b0-973a-1ef042576a50,221,0cd729db-8a7d-46e7-804d-cde120dbedaf,280.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5e90a8f4-97f3-4fb4-9adb-feae2cf5a978,221,0cd8f18d-1059-4342-97bb-ad4043ab8358,RIVERSIDE DRIVE ADDITION 1 5,RIVERSIDE DRIVE ADDITION,5,1,NULL,NULL,NULL,NULL
838d2cdd-3e9c-430a-971a-91e853c70c05,221,0cdb8e04-1d9f-45bf-88fb-f2a1498e0b68,SEYLES AND HUGHES SUBDIVISION 3 4,SEYLES AND HUGHES SUBDIVISION,4,3,NULL,NULL,NULL,NULL
aaaa2a85-ff7c-4b3f-91fe-13b27d48e668,221,0cea78a9-427f-4128-b72f-e4dafe2c6850,SOUTHERN MEADOWS SECTION 6 L 1,SOUTHERN MEADOWS SECTION 6,1,L,NULL,NULL,NULL,NULL
28c82094-7821-4821-ac07-ccb013ec0478,221,0ced927e-94ad-49f5-80fc-01edb26c9327,VOL 231 PAGE 613,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1d089c24-1020-4f23-8a4a-adbb1028af0e,221,0cf4a1e2-7210-4433-9b2f-e45db5fc7b24,R S HIGH SUBDIVISION 13,R S HIGH SUBDIVISION,13,NULL,NULL,NULL,NULL,NULL
8ae63779-3682-41cf-8af8-a207e0877af0,221,0cf59c40-8f3e-4188-b784-9a88e2f24fde,VOL 875 PAGE 326,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e9a07616-d2d9-48d3-9f2a-2c348c885c6b,221,0cf63183-a8e4-48d7-8628-5bdd7b8de146,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07fef563-d3a4-405e-ac50-21259c2b72e1,221,0cf85bfd-d546-43f6-806b-ed8e1e3fcd41,146.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aaaa2a85-ff7c-4b3f-91fe-13b27d48e668,221,0d034a83-1ebb-4fae-a376-7e537362c2d4,SOUTHERN MEADOWS SECTION 6 H 21,SOUTHERN MEADOWS SECTION 6,21,H,NULL,NULL,NULL,NULL
95bcce56-7d67-4b83-9777-7414ac370c61,221,0d041023-39bb-41e1-8c50-a070bbe1bef7,A-319 TALBOT M 103 31.2040 acres,NULL,NULL,NULL,319,31.2040,NULL,NULL
8bedb0c7-2abb-45ea-90e4-23a47cd3a696,221,0c80ac95-1197-4dab-ab1e-827c6eb2dac8,CARRIAGE HILLS ADDITION SECTION 3 R 14 49.3160 acres,CARRIAGE HILLS ADDITION SECTION 3,14,R,NULL,49.3160,NULL,NULL
406b34a9-9838-433d-b1c3-ff92150e7caf,221,0c83026e-0848-4263-823c-9192ef0f184c,160.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2a62d234-b039-4d18-81b6-aa944c0d4960,221,0c86506a-1da1-429d-b527-887a545c94e2,NORTHWEST PARK ADDITION D 14,NORTHWEST PARK ADDITION,14,D,NULL,NULL,NULL,NULL
098521b6-40e5-4dae-818f-9c2486acba5f,221,0ca215ef-0d91-40fb-92d6-2fc1417dd8c2,ANDERSON J A 14 NE 82.1800 acres,NULL,NULL,NULL,NULL,82.1800,NE,NULL
76d169df-5613-4347-98ad-d893bc55cee6,221,0cb3e62c-8e91-4564-a932-d3174cad0b14,HALLTOWN ORIGINAL TOWN OF 13 8,HALLTOWN ORIGINAL TOWN OF,8,13,NULL,NULL,NULL,NULL
f5eb9fbe-2303-43a9-afd4-cf312899ced5,221,0cbab8a7-af6f-4bf5-82a8-55b386ce1354,CARRIAGE HILLS ADDITION SECTION 3 AA 8 49.3160 acres,CARRIAGE HILLS ADDITION SECTION 3,8,AA,NULL,49.3160,NULL,NULL
8ca3bd44-8ded-4626-b57d-5f4ab492723e,221,0cc1e546-8a36-429f-8a11-dd67ed4f3523,SCOTT HIGHWAY PLACE ADDITION 9 8,SCOTT HIGHWAY PLACE ADDITION,8,9,NULL,NULL,NULL,NULL
c24d5e76-8948-4582-b713-66f79e3fade9,221,0ccc472b-421f-48e3-b297-ce4693318c40,OLDHAM OAKS ADDITION SECTION 1 B 3,OLDHAM OAKS ADDITION SECTION 1,3,B,NULL,NULL,NULL,NULL
33965fbf-f0bc-47be-846d-33c925daecf2,221,0ccd863b-5712-4d06-9512-31c6b0fefe01,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173dfef7-2d90-404a-96b2-8bbd7d177e4d,221,0cd18038-32f5-4d17-ae4a-0c40a05e0378,HOLIDAY HILL ADDITION SECTION 3 N 213,HOLIDAY HILL ADDITION SECTION 3,213,N,NULL,NULL,NULL,NULL
2ebf043f-54d3-45ef-83fb-a2c5d29a0da9,221,0cd45f45-bbac-449c-a290-99830c24c1db,1676.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76314118-3eb4-43dc-85da-608c82d855ac,221,0cd80c3c-5acf-48ce-a5c4-df713b418073,42.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10c5a6dd-fb06-4dbd-977f-012ebfc6465d,221,0cdc0972-5758-4d77-bb5a-6ffeab9c46c9,TEXAS AND PACIFIC RAILWAY COMPANY 30 16 9.0100 acres,NULL,NULL,NULL,NULL,9.0100,NULL,NULL
12f98988-a72a-4918-82cf-3f33dc043419,221,0ce0c51d-7ea7-4142-8239-f6d3d16f0e03,RADFORD HILLS SECTION 10 A 3,RADFORD HILLS SECTION 10,3,A,NULL,NULL,NULL,NULL
6160bea5-6f0d-4922-9774-32d0f46d354f,221,0ce41b1d-9b53-43f8-908c-36d53800dfcf,BALL ADDITION FINAL PLAT 2 0.4740 acres,BALL ADDITION FINAL PLAT,2,NULL,NULL,0.4740,NULL,NULL
28d8364d-dda7-4434-a294-78337569af27,221,0ce4c462-e438-4ade-b372-095284b36ea2,A-242 SCALLORN W 47 18.0000 acres,NULL,NULL,NULL,242,18.0000,NULL,NULL
e4080eac-6c56-4d66-903a-dafe92e8014b,221,0ce6fd00-8572-4f78-a44b-7bd03e9ba750,A-776 LAL 14 NW 55.5410 acres,NULL,NULL,NULL,776,55.5410,NW,NULL
4e9268b2-4017-4e36-990e-f1abc24678d1,221,0ceb7d92-d3df-449c-8227-dd84d7735ce2,WILLIAMS ESTATE SUBDIVISION 4 E2 17.4900 acres,WILLIAMS ESTATE SUBDIVISION,4,NULL,NULL,17.4900,E2,NULL
c171237f-d604-45b7-bca6-a7e6db6ba68e,221,0cf0740b-592d-46a6-897f-46b495ee139f,BOYD A M 112 12.8750 acres,NULL,NULL,NULL,NULL,12.8750,NULL,NULL
95e31929-6a66-4a15-af8a-decc6d4ef7c4,221,0cf36229-4849-4f4a-a540-97520ae9d0fb,RIVERSIDE DRIVE ADDITION 11 26 W2,RIVERSIDE DRIVE ADDITION,26,11,NULL,NULL,W2,NULL
db8cf82f-2015-454d-9646-745fe549e577,221,0cf51689-b855-424f-b491-f53d622b83ba,PASADENA HEIGHTS ADDITION 5 9,PASADENA HEIGHTS ADDITION,9,5,NULL,NULL,NULL,NULL
0daa3503-3c8d-4c1b-a691-8f2ec1c42b46,221,0d014468-fe2c-4a63-86a4-d24e94b51c74,EAST HORIZON ADDITION SECTION 1 3 35,EAST HORIZON ADDITION SECTION 1,35,3,NULL,NULL,NULL,NULL
8d4af2cd-2cb4-40d7-80d7-30387f1b30dc,221,0d063584-4f3b-443c-947f-83030fee5fb3,VOL 252 PAGE 433,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f379af36-3a32-4f58-b615-6b390c3df652,221,0d0b9d04-124a-4690-b1e6-aee06fd9dc57,BARCELONA PLAZA ADDITION SECTION 1 201,BARCELONA PLAZA ADDITION SECTION 1,201,NULL,NULL,NULL,NULL,NULL
cbb6253e-72c6-4de4-b4af-2b39bc9af503,221,0c4f3758-f9e0-4b79-8ca1-28ed9cf68ae9,TYE TOWNE MOBILE ESTATES SECTION 1 ADDITION B 8,TYE TOWNE MOBILE ESTATES SECTION 1 ADDITION,8,B,NULL,NULL,NULL,NULL
d631b762-45ff-4e21-807e-fa35dd1afc0f,221,0c564068-2592-4006-a962-bb9e94371ce2,29.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL
06cb2b1b-c0c7-4f53-a408-34648f23614b,221,0c576642-9eac-4b9e-ba33-7d20175fa9cd,186.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca426a4c-dcb3-4383-b0c7-39589c00b2b6,221,0c5a1498-a2dd-46f4-824d-6d40c4e11413,3795.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07866874-576c-4968-98f4-8670655b9567,221,0c62efca-fe70-4114-93e6-94d636885fa1,ELMWOOD WEST ADDITION SECTION 8 10 13,ELMWOOD WEST ADDITION SECTION 8,13,10,NULL,NULL,NULL,NULL
fcc910c9-8a8b-4bc8-b666-4e87c78f28fa,221,0c753af1-ce88-47f4-b647-b62e6df1b2c7,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e5c35613-2dba-4d8c-8a9f-fa09af69c43a,221,0c80c10b-e3f3-46fc-8371-a343503985d4,ELMWOOD W5              00013 000W,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca026e8c-45c1-4d04-8555-c08700e00d72,221,0c8106bd-52b6-4447-aacb-ee93d9d8e731,A-681 CUTBIRTH S 45 2.0000 acres,NULL,NULL,NULL,681,2.0000,NULL,NULL
bf6d6a5f-1b58-4804-a5d0-12dcb8cb6759,221,0c90c578-4852-4077-ac80-a95349b72db1,COUNTRY CLUB ADDITION REPLAT 7 6,COUNTRY CLUB ADDITION REPLAT,6,7,NULL,NULL,NULL,NULL
38b56ea8-7517-4288-a2ad-7d05b866d399,221,0ca99a89-5211-41ab-8175-ee7a5917c34c,FRANK E SMITHS SUBDIVISION 1,FRANK E SMITHS SUBDIVISION,1,NULL,NULL,NULL,NULL,NULL
ef35b1f3-eb92-4ab0-b39f-5712ce38f48e,221,0cb5adf9-0f1b-459d-a85f-022efb874b78,BELLA VISTA ADDITION SECTION 3 C 6,BELLA VISTA ADDITION SECTION 3,6,C,NULL,NULL,NULL,NULL
27e46c16-bd14-4b6b-9667-e4e1e5c0acd9,221,0cb62e99-aaa5-4115-a111-fa978175f7c4,ELMWOOD WEST ADDITION SECTION 8 21 10,ELMWOOD WEST ADDITION SECTION 8,10,21,NULL,NULL,NULL,NULL
67e95fb5-629e-4078-9721-43344d6bbd51,221,0cb76109-cd98-4365-b8c5-2bcd17c030e5,SEARS PARK ADDITION 1 20,SEARS PARK ADDITION,20,1,NULL,NULL,NULL,NULL
69266dbc-d01e-4040-bb79-5ac488a976e4,221,0cba190b-a5ad-4aad-94ba-7f3fb642f36f,LYON AND EBYS ADDITION 4 9,LYON AND EBYS ADDITION,9,4,NULL,NULL,NULL,NULL
e78ed9fc-ebe4-4f18-9998-f0b6cedc37be,221,0cd04532-3575-417d-9d09-00d76176f652,100.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e9d712ff-240e-43d7-84f5-98de1e9d6bba,221,0cd3ec88-6f6d-4747-9dbb-30c255a4a204,MEADOWBROOK ADDITION 3 36,MEADOWBROOK ADDITION,36,3,NULL,NULL,NULL,NULL
4140a2bf-3e4d-401a-b9e5-ef5fd6ea89de,221,0cd6a6a1-8e79-45b9-9206-0d30857c380b,793.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a0039f07-e976-4ac6-91ca-27fd830e571a,221,0cd7a714-2c29-41a1-8f2d-2c9575d43227,BELMONT ADDITION 2 1,BELMONT ADDITION,1,2,NULL,NULL,NULL,NULL
dfa2ac2f-c8c8-4195-9e6d-39b503b69564,221,0cdebdc5-3f60-4b1f-99ed-0c2946b5e01c,TRENT ORIGINAL TOWN OF 12 10,TRENT ORIGINAL TOWN OF,10,12,NULL,NULL,NULL,NULL
c455f8d8-fa22-4e7d-9436-110eb1b1db65,221,0ce10882-a541-44d6-b326-333f9b6b8d81,50.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c0e14e91-6d2b-4f3a-b72c-c42f3a0a1abd,221,0ce2294f-156a-4805-a299-5f0b679730a5,505.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bdf1b2cf-a64f-46e6-a744-2cbedc93b62f,221,0ce3d62b-579f-453b-8983-e8cb02d4f555,1031.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71b93cc1-0390-444e-a597-9705c6148f05,221,0cea8a55-114b-4094-a26b-95b0aa4ca061,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48d91f63-713b-484a-90da-08a9b4ca42f1,221,0cec3195-33bd-4a88-89e6-23e68d807fd3,UNIVERSITY HILLS ADDITION SECTION 1 D 17 0.2700 acres,UNIVERSITY HILLS ADDITION SECTION 1,17,D,NULL,0.2700,NULL,NULL
3f238d4f-efe9-413e-850f-14b8f24eadca,221,0cf10b01-1dce-419b-8a5a-118e42154ec4,SOUTHERN PACIFIC RAILROAD COMPANY 12 1 64.4500 acres,NULL,NULL,NULL,NULL,64.4500,NULL,NULL
eb9ebd74-cd62-4372-9861-2114f61e7715,221,0cf6630a-b2c7-4b60-856f-c92a8b7b746d,PARK HEIGHTS ADDITION 2 22,PARK HEIGHTS ADDITION,22,2,NULL,NULL,NULL,NULL
e5afbe19-4b25-459c-b180-c5d4c865bcb6,221,0c025891-87c3-46d2-bcce-46628c5957b3,CARRIAGE HILLS ADDITION SECTION 1 M 7 44.2190 acres,CARRIAGE HILLS ADDITION SECTION 1,7,M,NULL,44.2190,NULL,NULL
7d6e9259-88b6-489f-9fe3-1fa9f84cec69,221,0c10d591-77c9-4eb9-be08-b8973d1bda74,ALAMEDA ADDITION SECTION 2 J 8,ALAMEDA ADDITION SECTION 2,8,J,NULL,NULL,NULL,NULL
ec4cb285-3e8d-4516-878d-2e04d9947835,221,0c171142-934a-41be-a50c-ca2f660d7e54,BROOKHOLLOW SECTION 1 3 8,BROOKHOLLOW SECTION 1,8,3,NULL,NULL,NULL,NULL
c5dc2404-5a1c-4804-adee-3ebc26d1c629,221,0c19fe2e-3181-4bd1-853e-163f726d3c6e,W T MCQUARY OF DELLES AND PAXTON 1 13,W T MCQUARY OF DELLES AND PAXTON,13,1,NULL,NULL,NULL,NULL
01fe7890-a577-4df0-ae2d-7a16e98adb3c,221,0c1f10f0-d19a-4600-a04d-f02fb249fbcd,CENTRAL PK              00004 0009,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4c0df898-3b82-4abb-b1ce-852d084618e9,221,0c2185a9-8c54-435c-b263-56d06dd883ee,HIGHLANDS ADDITION 32 5,HIGHLANDS ADDITION,5,32,NULL,NULL,NULL,NULL
e0e099de-ee58-4cc4-b587-cd81e4462a00,221,0c21897b-413f-4b6e-ab20-937c24d82f8f,VOL 277 PAGE 280,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b5ca6170-152e-42da-8928-85eb1419771e,221,0c2ad16f-dcb3-420a-b482-02b93f7aaf9f,177.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
696e5e09-4c01-4c4b-8ce4-833c31944667,221,0c2b955d-fc7a-4b12-b697-7b57d48d867f,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a51aa5a3-a185-447a-bbc8-32fb7d3a5544,221,0c3f9944-63a5-43bc-9982-ef17b50d689a,VALI HAI ESTATES SECTION F 21,VALI HAI ESTATES SECTION F,21,NULL,NULL,NULL,NULL,NULL
4d7cde26-c354-419e-bdd8-cb2d9dfa9849,221,0c4de667-d04c-4ecb-b831-11c38fc44c75,WYNDHAM PLACE B 8,WYNDHAM PLACE,8,B,NULL,NULL,NULL,NULL
7d49b0d7-00a3-4f21-afae-15b2d8a90169,221,0c4e26c3-54d8-450f-93f5-586e948da65c,HARVEST ADDITION SECTION 1 C 8 31.2040 acres,HARVEST ADDITION SECTION 1,8,C,NULL,31.2040,NULL,NULL
8beeb3f6-4f0f-4f88-9ab3-f294c8b114ab,221,0c586ccc-0507-4470-97c4-5cb7e0fb4359,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12ed0263-074c-4534-81c2-5467cdbffd42,221,0c5a810e-027f-474f-9e06-62be063021a3,MOBILE HOME VILLAGE B 19,MOBILE HOME VILLAGE,19,B,NULL,NULL,NULL,NULL
ffff0bb9-9ac4-4ca8-937e-1c5edcf38012,221,0c5c4ac5-f9d4-4aa0-b576-a233c83f0f6b,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3fc3506b-8769-4f91-b090-fabeec9aa999,221,0c62715e-d25d-426f-8ca9-bcc622f16694,UNIV HLS 1              00037 000A 00001 0375,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45e4f39d-8114-4ede-8cd4-b3e4cb1f2bdc,221,0c746d89-2f6c-4e6a-b9b9-8321334ba648,10950.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204b3899-4a81-4e05-8a64-f6fcdf7a4749,221,0c74cf36-5786-4ef9-82c5-d8c28d6e2d55,9.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3dc949a5-9bd6-443f-bf1c-5dc25285b3ac,221,0c771333-1e7b-4cc8-8c04-93afdde4e63e,COLLEGE DRIVE ADDITION CONTINUATION OF 20 6,COLLEGE DRIVE ADDITION CONTINUATION OF,6,20,NULL,NULL,NULL,NULL
59938a9b-9074-43a8-990b-0c1c1733b740,221,0c79fe8d-430c-4e61-9a05-f51b214b5914,OVALO ORIGINAL TOWN OF 41 9,OVALO ORIGINAL TOWN OF,9,41,NULL,NULL,NULL,NULL
f4f0a0a4-df5f-4b98-a57a-6a3a26e2a213,221,0c7f26fe-1e28-448b-8d4b-089d76e2b6fb,564.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL
